id,minute,result,X,Y,xG,player,h_a,player_id,situation,season,shotType,match_id,h_team,a_team,h_goals,a_goals,date,player_assisted,lastAction
467651,49,BlockedShot,0.8069999694824219,0.49400001525878906,0.04683429375290871,Tommaso Pobega,h,8912,OpenPlay,2021,LeftFoot,17074,Torino,AC Milan,0,0,2022-04-10 18:45:00,Wilfried Stephane Singo,Chipped
467652,49,SavedShot,0.8369999694824218,0.715,0.03095574490725994,Mergim Vojvoda,h,8819,OpenPlay,2021,RightFoot,17074,Torino,AC Milan,0,0,2022-04-10 18:45:00,Tommaso Pobega,Pass
467653,51,BlockedShot,0.7419999694824219,0.3609999847412109,0.01426452025771141,Andrea Belotti,h,1186,OpenPlay,2021,LeftFoot,17074,Torino,AC Milan,0,0,2022-04-10 18:45:00,Wilfried Stephane Singo,Pass
467656,64,BlockedShot,0.8580000305175781,0.49400001525878906,0.08449258655309677,Andrea Belotti,h,1186,OpenPlay,2021,RightFoot,17074,Torino,AC Milan,0,0,2022-04-10 18:45:00,Ricardo Rodríguez,Chipped
467657,67,BlockedShot,0.965999984741211,0.6769999694824219,0.06206280738115311,Josip Brekalo,h,5353,OpenPlay,2021,LeftFoot,17074,Torino,AC Milan,0,0,2022-04-10 18:45:00,Andrea Belotti,Pass
467658,70,BlockedShot,0.715,0.52,0.012501705437898636,Ricardo Rodríguez,h,308,OpenPlay,2021,RightFoot,17074,Torino,AC Milan,0,0,2022-04-10 18:45:00,,None
467659,71,MissedShots,0.9219999694824219,0.585,0.017608873546123505,Andrea Belotti,h,1186,FromCorner,2021,Head,17074,Torino,AC Milan,0,0,2022-04-10 18:45:00,Ricardo Rodríguez,Aerial
467661,75,MissedShots,0.9219999694824219,0.6919999694824219,0.05116363614797592,Andrea Belotti,h,1186,OpenPlay,2021,LeftFoot,17074,Torino,AC Milan,0,0,2022-04-10 18:45:00,Mergim Vojvoda,Pass
467662,80,SavedShot,0.7580000305175781,0.3129999923706055,0.019305001944303513,Ola Aina,h,725,OpenPlay,2021,LeftFoot,17074,Torino,AC Milan,0,0,2022-04-10 18:45:00,Tommaso Pobega,Pass
467663,80,BlockedShot,0.8190000152587891,0.6919999694824219,0.03029808960855007,Pietro Pellegri,h,4932,OpenPlay,2021,RightFoot,17074,Torino,AC Milan,0,0,2022-04-10 18:45:00,Mergim Vojvoda,Pass
467664,82,SavedShot,0.8690000152587891,0.669000015258789,0.07190892100334167,Pietro Pellegri,h,4932,OpenPlay,2021,RightFoot,17074,Torino,AC Milan,0,0,2022-04-10 18:45:00,Josip Brekalo,Pass
467670,93,BlockedShot,0.700999984741211,0.47400001525878904,0.013722318224608898,Demba Seck,h,10396,OpenPlay,2021,LeftFoot,17074,Torino,AC Milan,0,0,2022-04-10 18:45:00,Samuele Ricci,Pass
467644,1,BlockedShot,0.7980000305175782,0.3820000076293945,0.033368296921253204,Alexis Saelemaekers,a,8297,OpenPlay,2021,RightFoot,17074,Torino,AC Milan,0,0,2022-04-10 18:45:00,,None
467645,6,BlockedShot,0.7659999847412109,0.41200000762939454,0.022810397669672966,Rafael Leão,a,7193,OpenPlay,2021,RightFoot,17074,Torino,AC Milan,0,0,2022-04-10 18:45:00,Alexis Saelemaekers,Pass
467647,23,SavedShot,0.885,0.365,0.09191792458295822,Davide Calabria,a,1574,OpenPlay,2021,LeftFoot,17074,Torino,AC Milan,0,0,2022-04-10 18:45:00,,TakeOn
467649,44,BlockedShot,0.8669999694824219,0.7530000305175781,0.028428396210074425,Franck Kessié,a,1489,OpenPlay,2021,RightFoot,17074,Torino,AC Milan,0,0,2022-04-10 18:45:00,Theo Hernández,Pass
467650,45,BlockedShot,0.7980000305175782,0.2979999923706055,0.023496948182582855,Alexis Saelemaekers,a,8297,OpenPlay,2021,LeftFoot,17074,Torino,AC Milan,0,0,2022-04-10 18:45:00,Davide Calabria,Pass
467654,56,BlockedShot,0.86,0.5790000152587891,0.06888767331838608,Sandro Tonali,a,7958,OpenPlay,2021,LeftFoot,17074,Torino,AC Milan,0,0,2022-04-10 18:45:00,,None
467655,59,BlockedShot,0.874000015258789,0.7230000305175781,0.03583357110619545,Olivier Giroud,a,502,OpenPlay,2021,LeftFoot,17074,Torino,AC Milan,0,0,2022-04-10 18:45:00,Rafael Leão,Pass
467660,73,SavedShot,0.8419999694824218,0.395,0.0595877431333065,Sandro Tonali,a,7958,OpenPlay,2021,LeftFoot,17074,Torino,AC Milan,0,0,2022-04-10 18:45:00,Junior Messias,Chipped
467665,85,BlockedShot,0.735999984741211,0.4370000076293945,0.015645386651158333,Rafael Leão,a,7193,OpenPlay,2021,RightFoot,17074,Torino,AC Milan,0,0,2022-04-10 18:45:00,Olivier Giroud,Pass
467666,88,MissedShots,0.755,0.40299999237060546,0.02249971218407154,Junior Messias,a,8838,OpenPlay,2021,LeftFoot,17074,Torino,AC Milan,0,0,2022-04-10 18:45:00,Alexis Saelemaekers,Pass
467667,90,BlockedShot,0.9009999847412109,0.36700000762939455,0.0937957614660263,Junior Messias,a,8838,OpenPlay,2021,LeftFoot,17074,Torino,AC Milan,0,0,2022-04-10 18:45:00,Rafael Leão,Pass
467668,91,BlockedShot,0.8859999847412109,0.6029999923706054,0.11264108866453171,Rafael Leão,a,7193,OpenPlay,2021,LeftFoot,17074,Torino,AC Milan,0,0,2022-04-10 18:45:00,,TakeOn
467669,92,SavedShot,0.9109999847412109,0.415,0.038753263652324677,Olivier Giroud,a,502,FromCorner,2021,OtherBodyPart,17074,Torino,AC Milan,0,0,2022-04-10 18:45:00,Theo Hernández,Aerial
467671,97,BlockedShot,0.715,0.5070000076293946,0.044268377125263214,Theo Hernández,a,2547,DirectFreekick,2021,LeftFoot,17074,Torino,AC Milan,0,0,2022-04-10 18:45:00,,Standard
466183,2,MissedShots,0.8619999694824219,0.4929999923706055,0.046697814017534256,Olivier Giroud,h,502,FromCorner,2021,LeftFoot,17061,AC Milan,Bologna,0,0,2022-04-04 18:45:00,Theo Hernández,Cross
466184,2,BlockedShot,0.85,0.29700000762939455,0.01642485521733761,Brahim Diaz,h,6421,FromCorner,2021,RightFoot,17061,AC Milan,Bologna,0,0,2022-04-04 18:45:00,,Aerial
466187,11,BlockedShot,0.7019999694824218,0.3940000152587891,0.009592866525053978,Junior Messias,h,8838,OpenPlay,2021,LeftFoot,17061,AC Milan,Bologna,0,0,2022-04-04 18:45:00,Ismael Bennacer,Chipped
466188,12,SavedShot,0.7030000305175781,0.6329999923706054,0.013381424359977245,Theo Hernández,h,2547,OpenPlay,2021,LeftFoot,17061,AC Milan,Bologna,0,0,2022-04-04 18:45:00,Ismael Bennacer,Pass
466190,15,BlockedShot,0.835,0.28200000762939453,0.02520780637860298,Rafael Leão,h,7193,SetPiece,2021,LeftFoot,17061,AC Milan,Bologna,0,0,2022-04-04 18:45:00,Sandro Tonali,Pass
466191,15,MissedShots,0.8630000305175781,0.47099998474121096,0.07091088593006134,Rafael Leão,h,7193,SetPiece,2021,LeftFoot,17061,AC Milan,Bologna,0,0,2022-04-04 18:45:00,,None
466194,22,BlockedShot,0.9130000305175782,0.505,0.06799498200416565,Olivier Giroud,h,502,OpenPlay,2021,Head,17061,AC Milan,Bologna,0,0,2022-04-04 18:45:00,Junior Messias,Chipped
466195,22,BlockedShot,0.9490000152587891,0.39799999237060546,0.0620516873896122,Brahim Diaz,h,6421,OpenPlay,2021,RightFoot,17061,AC Milan,Bologna,0,0,2022-04-04 18:45:00,,Aerial
466197,28,MissedShots,0.845999984741211,0.4209999847412109,0.04283258318901062,Davide Calabria,h,1574,OpenPlay,2021,RightFoot,17061,AC Milan,Bologna,0,0,2022-04-04 18:45:00,Olivier Giroud,HeadPass
466198,29,BlockedShot,0.909000015258789,0.27299999237060546,0.043151065707206726,Junior Messias,h,8838,OpenPlay,2021,LeftFoot,17061,AC Milan,Bologna,0,0,2022-04-04 18:45:00,Olivier Giroud,Pass
466199,30,BlockedShot,0.745,0.715999984741211,0.017135998234152794,Rafael Leão,h,7193,OpenPlay,2021,RightFoot,17061,AC Milan,Bologna,0,0,2022-04-04 18:45:00,Ismael Bennacer,Pass
466200,31,BlockedShot,0.835,0.6969999694824218,0.024229800328612328,Rafael Leão,h,7193,SetPiece,2021,RightFoot,17061,AC Milan,Bologna,0,0,2022-04-04 18:45:00,,None
466201,32,MissedShots,0.9119999694824219,0.4570000076293945,0.07355377078056335,Junior Messias,h,8838,FromCorner,2021,Head,17061,AC Milan,Bologna,0,0,2022-04-04 18:45:00,Davide Calabria,Cross
466202,32,MissedShots,0.7169999694824218,0.4779999923706055,0.015848709270358086,Theo Hernández,h,2547,FromCorner,2021,LeftFoot,17061,AC Milan,Bologna,0,0,2022-04-04 18:45:00,,BallTouch
466203,41,SavedShot,0.91,0.4520000076293945,0.0510496087372303,Olivier Giroud,h,502,OpenPlay,2021,Head,17061,AC Milan,Bologna,0,0,2022-04-04 18:45:00,Theo Hernández,Aerial
466204,45,SavedShot,0.9,0.46700000762939453,0.04162292182445526,Olivier Giroud,h,502,OpenPlay,2021,Head,17061,AC Milan,Bologna,0,0,2022-04-04 18:45:00,Sandro Tonali,Aerial
466205,45,MissedShots,0.925,0.5790000152587891,0.13456512987613678,Rafael Leão,h,7193,OpenPlay,2021,LeftFoot,17061,AC Milan,Bologna,0,0,2022-04-04 18:45:00,Brahim Diaz,Pass
466207,46,SavedShot,0.8690000152587891,0.66,0.0660020187497139,Rafael Leão,h,7193,OpenPlay,2021,RightFoot,17061,AC Milan,Bologna,0,0,2022-04-04 18:45:00,Brahim Diaz,Pass
466209,53,BlockedShot,0.87,0.595999984741211,0.10054416209459305,Ante Rebic,h,1852,OpenPlay,2021,RightFoot,17061,AC Milan,Bologna,0,0,2022-04-04 18:45:00,Sandro Tonali,Pass
466210,53,MissedShots,0.7969999694824219,0.525,0.03741581365466118,Ismael Bennacer,h,6981,OpenPlay,2021,LeftFoot,17061,AC Milan,Bologna,0,0,2022-04-04 18:45:00,Rafael Leão,Pass
466211,55,BlockedShot,0.8430000305175781,0.29700000762939455,0.05528007075190544,Rafael Leão,h,7193,OpenPlay,2021,RightFoot,17061,AC Milan,Bologna,0,0,2022-04-04 18:45:00,Brahim Diaz,Pass
466212,60,MissedShots,0.8930000305175781,0.3220000076293945,0.11647222936153412,Davide Calabria,h,1574,OpenPlay,2021,RightFoot,17061,AC Milan,Bologna,0,0,2022-04-04 18:45:00,Rafael Leão,Throughball
466213,67,MissedShots,0.889000015258789,0.37599998474121094,0.05159270763397217,Ante Rebic,h,1852,OpenPlay,2021,LeftFoot,17061,AC Milan,Bologna,0,0,2022-04-04 18:45:00,Rafael Leão,Cross
466214,68,SavedShot,0.7559999847412109,0.519000015258789,0.024439526721835136,Ismael Bennacer,h,6981,OpenPlay,2021,LeftFoot,17061,AC Milan,Bologna,0,0,2022-04-04 18:45:00,,BallTouch
466215,71,MissedShots,0.8530000305175781,0.585,0.08169974386692047,Rafael Leão,h,7193,OpenPlay,2021,RightFoot,17061,AC Milan,Bologna,0,0,2022-04-04 18:45:00,Zlatan Ibrahimovic,Pass
466216,82,BlockedShot,0.750999984741211,0.6509999847412109,0.014568260870873928,Sandro Tonali,h,7958,OpenPlay,2021,RightFoot,17061,AC Milan,Bologna,0,0,2022-04-04 18:45:00,,None
466217,83,SavedShot,0.71,0.31,0.012925375252962112,Alessandro Florenzi,h,1254,OpenPlay,2021,RightFoot,17061,AC Milan,Bologna,0,0,2022-04-04 18:45:00,Fikayo Tomori,Pass
466218,85,MissedShots,0.74,0.5529999923706055,0.01567392237484455,Theo Hernández,h,2547,FromCorner,2021,LeftFoot,17061,AC Milan,Bologna,0,0,2022-04-04 18:45:00,,None
466219,85,MissedShots,0.9309999847412109,0.5179999923706055,0.3614964783191681,Fikayo Tomori,h,703,FromCorner,2021,Head,17061,AC Milan,Bologna,0,0,2022-04-04 18:45:00,Sandro Tonali,Cross
466220,90,BlockedShot,0.865999984741211,0.375,0.010855944827198982,Ante Rebic,h,1852,OpenPlay,2021,Head,17061,AC Milan,Bologna,0,0,2022-04-04 18:45:00,Theo Hernández,Cross
466221,91,MissedShots,0.9169999694824219,0.5359999847412109,0.05583659186959267,Zlatan Ibrahimovic,h,1741,OpenPlay,2021,Head,17061,AC Milan,Bologna,0,0,2022-04-04 18:45:00,Sandro Tonali,Aerial
466222,94,SavedShot,0.925,0.485,0.052559737116098404,Ante Rebic,h,1852,FromCorner,2021,Head,17061,AC Milan,Bologna,0,0,2022-04-04 18:45:00,Theo Hernández,Aerial
466223,94,MissedShots,0.9,0.49400001525878906,0.022014008834958076,Fikayo Tomori,h,703,FromCorner,2021,Head,17061,AC Milan,Bologna,0,0,2022-04-04 18:45:00,Theo Hernández,Aerial
466185,3,MissedShots,0.93,0.5209999847412109,0.5444130301475525,Mitchell Dijks,a,6971,OpenPlay,2021,LeftFoot,17061,AC Milan,Bologna,0,0,2022-04-04 18:45:00,Aaron Hickey,Throughball
466186,4,SavedShot,0.740999984741211,0.37900001525878907,0.01899729296565056,Michel Aebischer,a,10383,OpenPlay,2021,RightFoot,17061,AC Milan,Bologna,0,0,2022-04-04 18:45:00,Marko Arnautovic,Pass
466189,13,SavedShot,0.83,0.605,0.06372609734535217,Mattias Svanberg,a,6974,OpenPlay,2021,RightFoot,17061,AC Milan,Bologna,0,0,2022-04-04 18:45:00,Michel Aebischer,Pass
466192,20,MissedShots,0.7930000305175782,0.35200000762939454,0.02494441159069538,Marko Arnautovic,a,865,OpenPlay,2021,LeftFoot,17061,AC Milan,Bologna,0,0,2022-04-04 18:45:00,Aaron Hickey,Pass
466193,21,SavedShot,0.8419999694824218,0.525,0.08450858294963837,Michel Aebischer,a,10383,OpenPlay,2021,RightFoot,17061,AC Milan,Bologna,0,0,2022-04-04 18:45:00,Mattias Svanberg,Pass
466196,25,SavedShot,0.7369999694824219,0.5820000076293945,0.018327217549085617,Musa Barrow,a,6512,OpenPlay,2021,RightFoot,17061,AC Milan,Bologna,0,0,2022-04-04 18:45:00,Marko Arnautovic,Pass
466206,45,BlockedShot,0.7219999694824218,0.5220000076293946,0.01579698920249939,Jerdy Schouten,a,7933,OpenPlay,2021,RightFoot,17061,AC Milan,Bologna,0,0,2022-04-04 18:45:00,,BallTouch
466208,48,MissedShots,0.769000015258789,0.555,0.022096065804362297,Musa Barrow,a,6512,OpenPlay,2021,RightFoot,17061,AC Milan,Bologna,0,0,2022-04-04 18:45:00,Marko Arnautovic,Pass
464185,15,MissedShots,0.92,0.5179999923706055,0.04548478499054909,Charalampos Lykogiannis,h,6517,FromCorner,2021,Head,17047,Cagliari,AC Milan,0,1,2022-03-19 19:45:00,Dalbert,Aerial
464188,26,MissedShots,0.8909999847412109,0.5479999923706055,0.015032382681965828,Leonardo Pavoletti,h,1104,FromCorner,2021,Head,17047,Cagliari,AC Milan,0,1,2022-03-19 19:45:00,Razvan Marin,Aerial
464189,36,MissedShots,0.7730000305175782,0.6140000152587891,0.024548089131712914,Alberto Grassi,h,1504,OpenPlay,2021,LeftFoot,17047,Cagliari,AC Milan,0,1,2022-03-19 19:45:00,,None
464194,53,BlockedShot,0.9269999694824219,0.815,0.0658319741487503,Razvan Marin,h,8856,DirectFreekick,2021,RightFoot,17047,Cagliari,AC Milan,0,1,2022-03-19 19:45:00,,Standard
464195,53,MissedShots,0.915,0.485,0.12544722855091095,Charalampos Lykogiannis,h,6517,SetPiece,2021,Head,17047,Cagliari,AC Milan,0,1,2022-03-19 19:45:00,Dalbert,Cross
464198,69,MissedShots,0.7390000152587891,0.3240000152587891,0.015903610736131668,Alberto Grassi,h,1504,OpenPlay,2021,RightFoot,17047,Cagliari,AC Milan,0,1,2022-03-19 19:45:00,Raoul Bellanova,Pass
464199,69,SavedShot,0.855999984741211,0.49900001525878906,0.06734511256217957,João Pedro,h,1592,OpenPlay,2021,LeftFoot,17047,Cagliari,AC Milan,0,1,2022-03-19 19:45:00,Alberto Grassi,Rebound
464201,75,MissedShots,0.745,0.6229999923706054,0.0182392206043005,Alessandro Deiola,h,1634,OpenPlay,2021,RightFoot,17047,Cagliari,AC Milan,0,1,2022-03-19 19:45:00,Raoul Bellanova,Pass
464202,75,BlockedShot,0.875999984741211,0.534000015258789,0.07937675714492798,João Pedro,h,1592,OpenPlay,2021,RightFoot,17047,Cagliari,AC Milan,0,1,2022-03-19 19:45:00,Alessandro Deiola,Rebound
464203,82,BlockedShot,0.815,0.6409999847412109,0.027681870386004448,Gastón Pereiro,h,8289,SetPiece,2021,RightFoot,17047,Cagliari,AC Milan,0,1,2022-03-19 19:45:00,Razvan Marin,Pass
464210,87,MissedShots,0.9430000305175781,0.49599998474121093,0.0745428279042244,Matteo Lovato,h,8522,FromCorner,2021,Head,17047,Cagliari,AC Milan,0,1,2022-03-19 19:45:00,Razvan Marin,Aerial
464211,89,ShotOnPost,0.924000015258789,0.509000015258789,0.0992455780506134,Leonardo Pavoletti,h,1104,OpenPlay,2021,Head,17047,Cagliari,AC Milan,0,1,2022-03-19 19:45:00,Gabriele Zappa,Cross
464212,89,BlockedShot,0.9259999847412109,0.4809999847412109,0.09190697968006134,Razvan Marin,h,8856,OpenPlay,2021,RightFoot,17047,Cagliari,AC Milan,0,1,2022-03-19 19:45:00,,Foul
464181,6,BlockedShot,0.9330000305175781,0.38599998474121094,0.02781360223889351,Junior Messias,a,8838,OpenPlay,2021,Head,17047,Cagliari,AC Milan,0,1,2022-03-19 19:45:00,Theo Hernández,Aerial
464182,6,MissedShots,0.9230000305175782,0.5379999923706055,0.5303314328193665,Olivier Giroud,a,502,OpenPlay,2021,RightFoot,17047,Cagliari,AC Milan,0,1,2022-03-19 19:45:00,,None
464183,12,ShotOnPost,0.7380000305175781,0.35200000762939454,0.01639563962817192,Franck Kessié,a,1489,OpenPlay,2021,RightFoot,17047,Cagliari,AC Milan,0,1,2022-03-19 19:45:00,Theo Hernández,Pass
464184,12,MissedShots,0.905,0.6229999923706054,0.35034558176994324,Brahim Diaz,a,6421,OpenPlay,2021,RightFoot,17047,Cagliari,AC Milan,0,1,2022-03-19 19:45:00,Theo Hernández,BallTouch
464186,20,SavedShot,0.8059999847412109,0.39799999237060546,0.05244222655892372,Junior Messias,a,8838,OpenPlay,2021,LeftFoot,17047,Cagliari,AC Milan,0,1,2022-03-19 19:45:00,Ismael Bennacer,TakeOn
464187,24,MissedShots,0.735,0.42400001525878905,0.017009763047099113,Ismael Bennacer,a,6981,OpenPlay,2021,LeftFoot,17047,Cagliari,AC Milan,0,1,2022-03-19 19:45:00,Junior Messias,BallTouch
464190,43,MissedShots,0.8059999847412109,0.5670000076293945,0.04614114761352539,Theo Hernández,a,2547,OpenPlay,2021,LeftFoot,17047,Cagliari,AC Milan,0,1,2022-03-19 19:45:00,Brahim Diaz,TakeOn
464191,46,MissedShots,0.8030000305175782,0.7469999694824219,0.021850090473890305,Rafael Leão,a,7193,OpenPlay,2021,RightFoot,17047,Cagliari,AC Milan,0,1,2022-03-19 19:45:00,Brahim Diaz,Pass
464192,49,SavedShot,0.86,0.5570000076293945,0.09952875971794128,Rafael Leão,a,7193,OpenPlay,2021,LeftFoot,17047,Cagliari,AC Milan,0,1,2022-03-19 19:45:00,Theo Hernández,Pass
464193,50,SavedShot,0.7019999694824218,0.629000015258789,0.013122442178428173,Theo Hernández,a,2547,OpenPlay,2021,LeftFoot,17047,Cagliari,AC Milan,0,1,2022-03-19 19:45:00,Brahim Diaz,Pass
464196,58,Goal,0.815,0.46900001525878904,0.06636425852775574,Ismael Bennacer,a,6981,OpenPlay,2021,LeftFoot,17047,Cagliari,AC Milan,0,1,2022-03-19 19:45:00,Olivier Giroud,LayOff
464197,61,BlockedShot,0.91,0.48200000762939454,0.14866486191749573,Olivier Giroud,a,502,OpenPlay,2021,LeftFoot,17047,Cagliari,AC Milan,0,1,2022-03-19 19:45:00,Junior Messias,Pass
464200,73,BlockedShot,0.7809999847412109,0.3729999923706055,0.048114482313394547,Davide Calabria,a,1574,OpenPlay,2021,RightFoot,17047,Cagliari,AC Milan,0,1,2022-03-19 19:45:00,,TakeOn
464204,83,SavedShot,0.9,0.5520000076293945,0.5466560125350952,Davide Calabria,a,1574,OpenPlay,2021,RightFoot,17047,Cagliari,AC Milan,0,1,2022-03-19 19:45:00,Ante Rebic,Pass
464205,83,MissedShots,0.97,0.40700000762939453,0.10893160104751587,Olivier Giroud,a,502,OpenPlay,2021,LeftFoot,17047,Cagliari,AC Milan,0,1,2022-03-19 19:45:00,Alexis Saelemaekers,Cross
464206,84,MissedShots,0.9119999694824219,0.38299999237060545,0.021433137357234955,Franck Kessié,a,1489,FromCorner,2021,Head,17047,Cagliari,AC Milan,0,1,2022-03-19 19:45:00,Davide Calabria,Cross
464207,85,BlockedShot,0.9230000305175782,0.654000015258789,0.0631437748670578,Ante Rebic,a,1852,FromCorner,2021,LeftFoot,17047,Cagliari,AC Milan,0,1,2022-03-19 19:45:00,Franck Kessié,Rebound
464208,85,BlockedShot,0.9180000305175782,0.43099998474121093,0.021523619070649147,Olivier Giroud,a,502,FromCorner,2021,Head,17047,Cagliari,AC Milan,0,1,2022-03-19 19:45:00,Theo Hernández,Aerial
464209,85,MissedShots,0.7580000305175781,0.48700000762939455,0.026230616495013237,Ismael Bennacer,a,6981,FromCorner,2021,LeftFoot,17047,Cagliari,AC Milan,0,1,2022-03-19 19:45:00,,Rebound
464213,92,BlockedShot,0.9359999847412109,0.41,0.13777196407318115,Alexis Saelemaekers,a,8297,OpenPlay,2021,RightFoot,17047,Cagliari,AC Milan,0,1,2022-03-19 19:45:00,Ismael Bennacer,Pass
464214,93,BlockedShot,0.87,0.3940000152587891,0.05431795492768288,Ante Rebic,a,1852,FromCorner,2021,RightFoot,17047,Cagliari,AC Milan,0,1,2022-03-19 19:45:00,Alexis Saelemaekers,Pass
462719,8,SavedShot,0.8859999847412109,0.655,0.07717732340097427,Alessandro Florenzi,h,1254,OpenPlay,2021,RightFoot,17040,AC Milan,Empoli,1,0,2022-03-12 19:45:00,Franck Kessié,Pass
462720,10,BlockedShot,0.85,0.674000015258789,0.047437701374292374,Rafael Leão,h,7193,OpenPlay,2021,RightFoot,17040,AC Milan,Empoli,1,0,2022-03-12 19:45:00,Junior Messias,Pass
462721,18,BlockedShot,0.805,0.29600000381469727,0.06921834498643875,Olivier Giroud,h,502,DirectFreekick,2021,LeftFoot,17040,AC Milan,Empoli,1,0,2022-03-12 19:45:00,,Standard
462722,18,Goal,0.7709999847412109,0.4540000152587891,0.018754830583930016,Pierre Kalulu Kyatengwa,h,8313,SetPiece,2021,LeftFoot,17040,AC Milan,Empoli,1,0,2022-03-12 19:45:00,,Rebound
462723,27,BlockedShot,0.9,0.3340000152587891,0.03787022829055786,Olivier Giroud,h,502,FromCorner,2021,LeftFoot,17040,AC Milan,Empoli,1,0,2022-03-12 19:45:00,Alessandro Florenzi,Cross
462724,35,MissedShots,0.93,0.6480000305175782,0.10877082496881485,Alessandro Florenzi,h,1254,OpenPlay,2021,LeftFoot,17040,AC Milan,Empoli,1,0,2022-03-12 19:45:00,Rafael Leão,Pass
462726,42,MissedShots,0.889000015258789,0.47200000762939454,0.0879112109541893,Olivier Giroud,h,502,OpenPlay,2021,Head,17040,AC Milan,Empoli,1,0,2022-03-12 19:45:00,Davide Calabria,Cross
462727,43,BlockedShot,0.9059999847412109,0.5820000076293945,0.1322776973247528,Olivier Giroud,h,502,OpenPlay,2021,LeftFoot,17040,AC Milan,Empoli,1,0,2022-03-12 19:45:00,Rafael Leão,Pass
462728,44,SavedShot,0.8680000305175781,0.524000015258789,0.012070047669112682,Olivier Giroud,h,502,SetPiece,2021,Head,17040,AC Milan,Empoli,1,0,2022-03-12 19:45:00,Davide Calabria,Aerial
462729,44,BlockedShot,0.8669999694824219,0.5729999923706055,0.07499571144580841,Olivier Giroud,h,502,SetPiece,2021,LeftFoot,17040,AC Milan,Empoli,1,0,2022-03-12 19:45:00,,Rebound
462730,44,BlockedShot,0.9269999694824219,0.3920000076293945,0.1012803390622139,Franck Kessié,h,1489,SetPiece,2021,RightFoot,17040,AC Milan,Empoli,1,0,2022-03-12 19:45:00,,Rebound
462731,45,MissedShots,0.92,0.40700000762939453,0.01624172553420067,Franck Kessié,h,1489,FromCorner,2021,Head,17040,AC Milan,Empoli,1,0,2022-03-12 19:45:00,Davide Calabria,Aerial
462734,55,SavedShot,0.755,0.355,0.02634991519153118,Junior Messias,h,8838,OpenPlay,2021,LeftFoot,17040,AC Milan,Empoli,1,0,2022-03-12 19:45:00,Davide Calabria,Pass
462735,66,SavedShot,0.7830000305175782,0.3160000038146973,0.028354521840810776,Junior Messias,h,8838,OpenPlay,2021,LeftFoot,17040,AC Milan,Empoli,1,0,2022-03-12 19:45:00,Franck Kessié,Pass
462736,76,MissedShots,0.875,0.5320000076293945,0.040623653680086136,Olivier Giroud,h,502,FromCorner,2021,Head,17040,AC Milan,Empoli,1,0,2022-03-12 19:45:00,Sandro Tonali,Cross
462725,37,MissedShots,0.7819999694824219,0.5729999923706055,0.02919589914381504,Andrea Pinamonti,a,4895,OpenPlay,2021,RightFoot,17040,AC Milan,Empoli,1,0,2022-03-12 19:45:00,,None
462732,48,SavedShot,0.8919999694824219,0.485,0.08120974153280258,Sebastiano Luperto,a,1639,SetPiece,2021,Head,17040,AC Milan,Empoli,1,0,2022-03-12 19:45:00,Filippo Bandinelli,Cross
462733,50,SavedShot,0.9630000305175781,0.4520000076293945,0.5548955798149109,Szymon Zurkowski,a,7910,FromCorner,2021,RightFoot,17040,AC Milan,Empoli,1,0,2022-03-12 19:45:00,Simone Romagnoli,HeadPass
462737,84,MissedShots,0.740999984741211,0.3160000038146973,0.013463315553963184,Petar Stojanovic,a,9849,FromCorner,2021,RightFoot,17040,AC Milan,Empoli,1,0,2022-03-12 19:45:00,,None
462738,85,BlockedShot,0.77,0.36900001525878906,0.020125485956668854,Marco Benassi,a,1183,OpenPlay,2021,RightFoot,17040,AC Milan,Empoli,1,0,2022-03-12 19:45:00,,BallRecovery
461889,1,MissedShots,0.89,0.5609999847412109,0.08463282138109207,Amir Rrahmani,h,7924,FromCorner,2021,RightFoot,17032,Napoli,AC Milan,0,1,2022-03-06 19:45:00,Victor Osimhen,None
461890,9,BlockedShot,0.7480000305175781,0.595,0.04192892462015152,Matteo Politano,h,1473,OpenPlay,2021,LeftFoot,17032,Napoli,AC Milan,0,1,2022-03-06 19:45:00,Lorenzo Insigne,Pass
461891,19,MissedShots,0.8680000305175781,0.34,0.0534418560564518,Victor Osimhen,h,5322,OpenPlay,2021,RightFoot,17032,Napoli,AC Milan,0,1,2022-03-06 19:45:00,Giovanni Di Lorenzo,Pass
461897,50,SavedShot,0.8240000152587891,0.5629999923706055,0.062085364013910294,Victor Osimhen,h,5322,OpenPlay,2021,RightFoot,17032,Napoli,AC Milan,0,1,2022-03-06 19:45:00,Giovanni Di Lorenzo,Pass
461902,70,MissedShots,0.7680000305175781,0.5259999847412109,0.026561452075839043,Eljif Elmas,h,7912,OpenPlay,2021,RightFoot,17032,Napoli,AC Milan,0,1,2022-03-06 19:45:00,,None
461904,75,MissedShots,0.855,0.3629999923706055,0.023259833455085754,Adam Ounas,h,3259,FromCorner,2021,LeftFoot,17032,Napoli,AC Milan,0,1,2022-03-06 19:45:00,,TakeOn
461905,82,MissedShots,0.775,0.629000015258789,0.01813197322189808,Hirving Lozano,h,7999,FromCorner,2021,RightFoot,17032,Napoli,AC Milan,0,1,2022-03-06 19:45:00,,None
461906,84,SavedShot,0.9630000305175781,0.34299999237060547,0.05399103835225105,Victor Osimhen,h,5322,OpenPlay,2021,RightFoot,17032,Napoli,AC Milan,0,1,2022-03-06 19:45:00,Adam Ounas,Pass
